-180.0000	-60.5387
-179.6667	-60.5107
-179.3946	-60.4806
-179.3333	-60.4739
-179.0000	-60.4421
-178.6667	-60.4276
-178.3333	-60.4235
-178.0000	-60.4303
-177.6667	-60.4452
-177.3333	-60.4666
-177.1326	-60.4806
-177.0000	-60.4873
-176.6667	-60.4936
-176.3333	-60.4833
-176.2966	-60.4806
-176.0000	-60.4543
-175.6667	-60.4231
-175.3333	-60.3931
-175.0000	-60.3695
-174.6667	-60.3469
-174.3333	-60.3212
-174.2696	-60.3159
-174.0000	-60.2864
-173.6667	-60.2534
-173.3333	-60.2178
-173.0000	-60.1761
-172.8564	-60.1504
-172.6667	-60.1238
-172.3333	-60.0887
-172.0000	-60.0750
-171.6667	-60.0685
-171.3333	-60.0500
-171.0000	-60.0339
-170.6667	-60.0098
-170.3333	-59.9896
-170.2324	-59.9841
-170.0000	-59.9710
-169.6667	-59.9438
-169.3333	-59.9219
-169.0000	-59.8988
-168.6667	-59.8816
-168.3333	-59.8683
-168.0000	-59.8585
-167.6667	-59.8382
-167.4391	-59.8169
-167.3333	-59.8081
-167.0000	-59.7806
-166.6667	-59.7654
-166.3333	-59.7440
-166.0000	-59.6985
-165.7541	-59.6489
-165.6667	-59.6306
-165.3333	-59.5398
-165.1957	-59.4801
-165.0000	-59.3819
-164.8807	-59.3104
-164.6667	-59.1400
-164.6664	-59.1398
-164.3435	-58.9684
-164.3333	-58.9638
-164.0000	-58.8431
-163.8314	-58.7961
-163.6667	-58.7603
-163.3333	-58.7047
-163.0000	-58.6640
-162.6667	-58.6339
-162.3333	-58.6416
-162.0000	-58.6928
-161.6667	-58.7509
-161.3333	-58.7805
-161.0000	-58.7775
-160.6667	-58.6723
-160.5981	-58.6230
-160.3333	-58.5530
-160.0860	-58.4490
-160.0000	-58.4126
-159.7613	-58.2742
-159.6667	-58.2183
-159.4831	-58.0984
-159.3333	-57.9794
-159.2498	-57.9218
-159.0000	-57.7819
-158.9221	-57.7444
-158.6667	-57.6334
-158.4890	-57.5660
-158.3333	-57.5164
-158.0000	-57.4174
-157.8750	-57.3868
-157.6667	-57.3410
-157.3333	-57.2814
-157.0000	-57.2279
-156.8635	-57.2067
-156.6667	-57.1726
-156.3333	-57.1170
-156.0000	-57.0615
-155.8180	-57.0258
-155.6667	-56.9932
-155.3333	-56.9218
-155.0000	-56.8540
-154.9574	-56.8439
-154.6667	-56.7656
-154.3333	-56.6633
-154.3270	-56.6611
-154.0000	-56.5384
-153.8186	-56.4775
-153.6667	-56.4298
-153.3333	-56.3445
-153.0971	-56.2930
-153.0000	-56.2754
-152.6667	-56.2266
-152.3333	-56.1866
-152.0000	-56.1558
-151.6667	-56.1239
-151.5373	-56.1075
-151.3333	-56.0816
-151.0000	-56.0258
-150.6667	-55.9632
-150.4447	-55.9212
-150.3333	-55.9012
-150.0000	-55.8481
-149.6667	-55.8011
-149.3333	-55.7615
-149.0618	-55.7340
-149.0000	-55.7276
-148.6667	-55.6881
-148.3333	-55.6520
-148.0000	-55.6201
-147.6667	-55.5979
-147.3333	-55.5908
-147.0000	-55.5898
-146.6667	-55.6169
-146.3333	-55.6462
-146.0000	-55.6762
-145.6667	-55.7109
-145.4919	-55.7340
-145.3333	-55.7583
-145.0000	-55.8355
-144.6667	-55.9081
-144.6191	-55.9212
-144.3333	-55.9803
-144.0000	-56.0473
-143.7101	-56.1075
-143.6667	-56.1158
-143.3333	-56.1918
-143.0000	-56.2775
-142.9448	-56.2930
-142.6667	-56.3630
-142.3333	-56.4521
-142.2416	-56.4775
-142.0000	-56.5409
-141.6667	-56.6303
-141.5435	-56.6611
-141.3333	-56.7137
-141.0000	-56.7901
-140.7558	-56.8439
-140.6667	-56.8654
-140.3333	-56.9358
-140.0000	-56.9986
-139.8244	-57.0258
-139.6667	-57.0530
-139.3333	-57.0963
-139.0000	-57.1290
-138.6667	-57.1492
-138.3333	-57.1569
-138.0000	-57.1560
-137.6667	-57.1523
-137.3333	-57.1498
-137.0000	-57.1326
-136.6667	-57.1369
-136.3333	-57.1299
-136.0000	-57.1510
-135.7670	-57.2067
-135.6667	-57.2316
-135.3333	-57.3005
-135.0000	-57.3392
-134.6667	-57.3472
-134.3333	-57.3554
-134.0000	-57.3808
-133.9404	-57.3868
-133.6667	-57.4089
-133.3333	-57.4186
-133.0000	-57.4184
-132.6667	-57.4234
-132.3333	-57.4459
-132.0000	-57.5009
-131.8121	-57.5660
-131.6667	-57.6533
-131.5407	-57.7444
-131.3333	-57.9083
-131.3001	-57.9218
-131.0000	-58.0180
-130.6667	-58.0426
-130.3333	-58.0400
-130.0000	-58.0389
-129.6667	-58.0747
-129.5776	-58.0984
-129.3333	-58.1773
-129.1275	-58.2742
-129.0000	-58.3375
-128.7494	-58.4490
-128.6667	-58.4911
-128.3764	-58.6230
-128.3333	-58.6368
-128.0000	-58.7379
-127.8250	-58.7961
-127.6667	-58.8404
-127.3333	-58.8953
-127.0000	-58.8999
-126.6667	-58.8956
-126.3333	-58.8923
-126.0000	-58.8994
-125.6667	-58.9257
-125.4023	-58.9684
-125.3333	-58.9792
-125.0000	-59.0356
-124.6667	-59.0884
-124.3495	-59.1398
-124.3333	-59.1430
-124.0000	-59.2250
-123.6810	-59.3104
-123.6667	-59.3155
-123.3333	-59.3935
-123.0000	-59.4290
-122.6667	-59.4461
-122.3678	-59.4801
-122.3333	-59.4841
-122.0000	-59.5463
-121.6667	-59.6093
-121.4511	-59.6489
-121.3333	-59.6679
-121.0000	-59.7237
-120.6667	-59.7851
-120.5138	-59.8169
-120.3333	-59.8571
-120.0000	-59.9404
-119.8510	-59.9841
-119.6667	-60.0450
-119.3651	-60.1504
-119.3333	-60.1629
-119.0000	-60.2752
-118.8544	-60.3159
-118.6667	-60.3726
-118.3333	-60.4489
-118.1782	-60.4806
-118.0000	-60.5174
-117.6667	-60.5684
-117.3333	-60.6067
-117.0417	-60.6444
-117.0000	-60.6500
-116.6667	-60.7024
-116.3333	-60.7719
-116.2000	-60.8074
-116.0000	-60.8889
-115.8158	-60.9696
-115.6667	-61.0381
-115.3990	-61.1309
-115.3333	-61.1619
-115.0417	-61.2914
-115.0000	-61.3209
-114.7988	-61.4511
-114.6667	-61.5146
-114.3333	-61.5948
-114.0000	-61.6001
-113.6667	-61.5951
-113.3333	-61.5917
-113.0000	-61.6016
-112.9448	-61.6100
-112.6667	-61.6500
-112.3333	-61.7425
-112.2567	-61.7681
-112.0000	-61.8360
-111.6667	-61.9214
-111.6472	-61.9254
-111.3333	-61.9748
-111.0000	-62.0163
-110.6667	-62.0456
-110.3333	-62.0494
-110.0000	-62.0420
-109.6667	-62.0187
-109.3333	-61.9853
-109.0000	-61.9481
-108.6667	-61.9311
-108.3333	-61.9523
-108.0000	-62.0161
-107.7001	-62.0819
-107.6667	-62.0914
-107.3333	-62.1639
-107.0000	-62.2051
-106.6667	-62.2267
